"rgn_id","year","sust_coeff","species","region"
80,2012,0.83,"European flat oyster","Southern Europe"
80,2012,0.3,"European seabass","Southern Europe"
80,2012,0.3,"European seabass","Southern Europe"
80,2012,0.37,"Flathead grey mullet","Southern Europe"
80,2012,0.37,"Flathead grey mullet","Southern Europe"
80,2012,0.17,"Gilthead seabream","Southern Europe"
80,2012,0.17,"Gilthead seabream","Southern Europe"
80,2012,0.43,"Kuruma prawn","Southern Europe"
80,2012,0.477777778,"Marine fishes nei","Southern Europe"
80,2012,0.477777778,"Marine fishes nei","Southern Europe"
80,2012,0.444010417,"Meagre","Southern Europe"
80,2012,0.82,"Mediterranean mussel","Southern Europe"
80,2012,0.416666667,"Mediterranean shore crab","Southern Europe"
80,2012,0.444010417,"Red porgy","Southern Europe"
80,2012,0.444010417,"Sciaenas nei","Southern Europe"
80,2012,0.444010417,"Sharpsnout seabream","Southern Europe"
80,2012,0.444010417,"Shi drum","Southern Europe"
80,2012,0.444010417,"White seabream","Southern Europe"
80,2012,0.444010417,"White seabream","Southern Europe"
81,2012,0.316666667,"Atlantic bluefin tuna","Western Asia"
81,2012,0.452222222,"European seabass","Western Asia"
81,2012,0.286111111,"Gilthead seabream","Western Asia"
81,2012,0.4,"Indian white prawn","Western Asia"
81,2012,0.444010417,"Marbled spinefoot","Western Asia"
81,2012,0.444010417,"Meagre","Western Asia"
81,2012,0.444010417,"Red porgy","Western Asia"
81,2012,0.444010417,"Sharpsnout seabream","Western Asia"
82,2012,0.452222222,"European seabass","Southern Europe"
82,2012,0.286111111,"Gilthead seabream","Southern Europe"
82,2012,0.444444444,"Kuruma prawn","Southern Europe"
82,2012,0.82,"Mediterranean mussel","Southern Europe"
84,2012,0.366666667,"Caramote prawn","Northern Africa"
84,2012,0.533333333,"Common sole","Northern Africa"
84,2012,0.444444444,"European eel","Northern Africa"
84,2012,0.452222222,"European seabass","Northern Africa"
84,2012,0.286111111,"Gilthead seabream","Northern Africa"
84,2012,0.866666667,"Grooved carpet shell","Northern Africa"
84,2012,0.82,"Mediterranean mussel","Northern Africa"
84,2012,0.561111111,"Mullets nei","Northern Africa"
84,2012,0.757142857,"Pacific cupped oyster","Northern Africa"
95,2012,0.902380952,"Blue mussel","Northern Europe"
95,2012,0.757142857,"Pacific cupped oyster","Northern Europe"
101,2012,0.77,"Blue mussel","Southern Africa"
101,2012,0.823076923,"European flat oyster","Southern Africa"
101,2012,0.82,"Mediterranean mussel","Southern Africa"
101,2012,0.77,"Pacific cupped oyster","Southern Africa"
101,2012,0.633333333,"Perlemoen abalone","Southern Africa"
102,2012,0.8,"Carpet shells nei","Southern Africa"
102,2012,0.83,"European flat oyster","Southern Africa"
102,2012,0.5,"Giant tiger prawn","Southern Africa"
102,2012,0.5,"Indian white prawn","Southern Africa"
102,2012,0.5,"Kuruma prawn","Southern Africa"
102,2012,0.477777778,"Marine fishes nei","Southern Africa"
102,2012,0.87,"Mediterranean mussel","Southern Africa"
102,2012,0.57,"Mullets nei","Southern Africa"
102,2012,0.87,"Pacific cupped oyster","Southern Africa"
102,2012,0.63,"Perlemoen abalone","Southern Africa"
102,2012,0.6,"Red bait","Southern Africa"
102,2012,0.83,"Sea mussels nei","Southern Africa"
102,2012,0.83,"Seaweeds nei","Southern Africa"
102,2012,0.77,"Smooth mactra","Southern Africa"
102,2012,0.5,"Turbot","Southern Africa"
110,2012,0.366666667,"Brine shrimp","Caribbean"
110,2012,0.444010417,"Cobia","Caribbean"
110,2012,0.366666667,"Red drum","Caribbean"
110,2012,0.374509804,"Whiteleg shrimp","Caribbean"
111,2012,0.416666667,"Marine crabs nei","Caribbean"
111,2012,0.811764706,"Queen conch","Caribbean"
112,2012,0.888095238,"Cupped oysters nei","Caribbean"
112,2012,0.5,"Seabasses nei","Caribbean"
112,2012,0.366666667,"Southern white shrimp","Caribbean"
112,2012,0.416666667,"Tropical spiny lobsters nei","Caribbean"
112,2012,0.374509804,"Whiteleg shrimp","Caribbean"
115,2012,0.888095238,"Cupped oysters nei","Caribbean"
115,2012,0.452222222,"European seabass","Caribbean"
115,2012,0.444010417,"Florida pompano","Caribbean"
115,2012,0.286111111,"Gilthead seabream","Caribbean"
115,2012,0.444010417,"Gudgeons, sleepers nei","Caribbean"
115,2012,0.561111111,"Mullets nei","Caribbean"
115,2012,0.266666667,"Penaeus shrimps nei","Caribbean"
115,2012,0.374509804,"Whiteleg shrimp","Caribbean"
116,2012,0.444010417,"Cobia","Caribbean"
116,2012,0.266666667,"Penaeus shrimps nei","Caribbean"
129,2012,0.372222222,"Blue shrimp","Central America"
129,2012,0.444010417,"Cobia","Central America"
129,2012,0.43,"Whiteleg shrimp","Central America"
130,2012,0.533333333,"Natantian decapods nei","Central America"
130,2012,0.757142857,"Pacific cupped oyster","Central America"
130,2012,0.433333333,"Snappers nei","Central America"
130,2012,0.43,"Whiteleg shrimp","Central America"
131,2012,0.372222222,"Blue shrimp","Central America"
131,2012,0.37,"Whiteleg shrimp","Central America"
132,2012,0.444010417,"Cobia","South America"
132,2012,0.37,"Whiteleg shrimp","South America"
132,2012,0.37,"Whiteleg shrimp","South America"
133,2012,0.374509804,"Whiteleg shrimp","Central America"
134,2012,0.811764706,"blood cockle","Central America"
134,2012,0.372222222,"Blue shrimp","Central America"
134,2012,0.766666667,"Clams, etc. nei","Central America"
134,2012,0.888095238,"Cupped oysters nei","Central America"
134,2012,0.477777778,"Marine fishes nei","Central America"
134,2012,0.374509804,"Whiteleg shrimp","Central America"
135,2012,0.67,"Abalones nei","Central America"
135,2012,0.444010417,"Bastard halibuts nei","Central America"
135,2012,0.766666667,"Clams, etc. nei","Central America"
135,2012,0.811764706,"Cortez oyster","Central America"
135,2012,0.444010417,"Crevalle jack","Central America"
135,2012,0.888095238,"Cupped oysters nei","Central America"
135,2012,0.43,"Flathead grey mullet","Central America"
135,2012,0.477777778,"Marine fishes nei","Central America"
135,2012,0.444010417,"Pacific bluefin tuna","Central America"
135,2012,0.811764706,"Pacific calico scallop","Central America"
135,2012,0.77,"Pacific cupped oyster","Central America"
135,2012,0.811764706,"Red abalone","Central America"
135,2012,0.366666667,"Red drum","Central America"
135,2012,0.5,"Seabasses nei","Central America"
135,2012,0.791666667,"Sea mussels nei","Central America"
135,2012,0.433333333,"Snappers nei","Central America"
135,2012,0.43,"Whiteleg shrimp","Central America"
135,2012,0.43,"Whiteleg shrimp","Central America"
135,2012,0.43,"Whiteleg shrimp","Central America"
135,2012,0.43,"Whiteleg shrimp","Central America"
135,2012,0.43,"Whiteleg shrimp","Central America"
135,2012,0.1,"Yellowfin tuna","Central America"
136,2012,0.17,"Penaeus shrimps nei","Central America"
136,2012,0.791666667,"Sea mussels nei","Central America"
136,2012,0.374509804,"Whiteleg shrimp","Central America"
137,2012,0.372222222,"Blue shrimp","South America"
137,2012,0.37,"Red drum","South America"
137,2012,0.833333333,"Scallops nei","South America"
137,2012,0.37,"Whiteleg shrimp","South America"
138,2012,0.73,"False abalone","South America"
138,2012,0.466666667,"Flatfishes nei","South America"
138,2012,0.83,"Pacific cupped oyster","South America"
138,2012,0.833333333,"Scallops nei","South America"
138,2012,0.37,"Whiteleg shrimp","South America"
139,2012,0.811764706,"South American rock mussel","South America"
139,2012,0.5,"Whiteleg shrimp","South America"
140,2012,0.444010417,"Cobia","Caribbean"
140,2012,0.477777778,"Marine fishes nei","Caribbean"
140,2012,0.366666667,"Red drum","Caribbean"
141,2012,0.43,"Atlantic salmon","Northern Europe"
141,2012,0.566666667,"Rainbow trout","Northern Europe"
143,2012,0.63,"Abalones nei","Northern Europe"
143,2012,0.53,"Arctic char","Northern Europe"
143,2012,0.57,"Atlantic cod","Northern Europe"
143,2012,0.53,"Atlantic halibut","Northern Europe"
143,2012,0.6,"Atlantic salmon","Northern Europe"
143,2012,0.6,"Atlantic salmon","Northern Europe"
143,2012,0.93,"Blue mussel","Northern Europe"
143,2012,0.65,"European seabass","Northern Europe"
143,2012,0.53,"Haddock","Northern Europe"
143,2012,0.6,"Rainbow trout","Northern Europe"
143,2012,0.53,"Turbot","Northern Europe"
147,2012,0.190909091,"Barramundi(=Giant seaperch)","Polynesia"
147,2012,0.190909091,"Barramundi(=Giant seaperch)","Polynesia"
147,2012,0.811764706,"Blacklip pearl oyster","Polynesia"
147,2012,0.372222222,"Blue shrimp","Polynesia"
147,2012,0.477777778,"Marine fishes nei","Polynesia"
147,2012,0.811764706,"Pearl oyster shells nei","Polynesia"
147,2012,0.791666667,"Sea mussels nei","Polynesia"
147,2012,0.444010417,"Sixfinger threadfin","Polynesia"
152,2012,0.811764706,"Bear paw clam","Polynesia"
152,2012,0.811764706,"Elongate giant clam","Polynesia"
152,2012,0.811764706,"Fluted giant clam","Polynesia"
152,2012,0.811764706,"Giant clam","Polynesia"
152,2012,0.811764706,"Smooth giant clam","Polynesia"
153,2012,0.766666667,"Clams, etc. nei","Polynesia"
153,2012,0.366666667,"Giant tiger prawn","Polynesia"
153,2012,0.414285714,"Milkfish","Polynesia"
155,2012,0.811764706,"Elongate giant clam","Polynesia"
155,2012,0.811764706,"Fluted giant clam","Polynesia"
155,2012,0.811764706,"Giant clam","Polynesia"
155,2012,0.37,"Milkfish","Polynesia"
155,2012,0.83,"Mozuku","Polynesia"
155,2012,0.811764706,"Smooth giant clam","Polynesia"
162,2012,0.370833333,"Chinook(=Spring=King) salmon","Australia and New Zealand"
162,2012,0.8,"New Zealand mussel","Australia and New Zealand"
162,2012,0.77,"Pacific cupped oyster","Australia and New Zealand"
162,2012,0.811764706,"Rainbow abalone","Australia and New Zealand"
163,2012,0.5,"Abalones nei","Northern America"
163,2012,0.37,"Atlantic salmon","Northern America"
163,2012,0.416666667,"Blue crab","Northern America"
163,2012,0.93,"Blue mussel","Northern America"
163,2012,0.811764706,"Butter clam","Northern America"
163,2012,0.370833333,"Chinook(=Spring=King) salmon","Northern America"
163,2012,0.766666667,"Clams, etc. nei","Northern America"
163,2012,0.811764706,"Cockles nei","Northern America"
163,2012,0.37,"Coho(=Silver) salmon","Northern America"
163,2012,1,"Cupped oysters nei","Northern America"
163,2012,1,"Cupped oysters nei","Northern America"
163,2012,0.83,"European flat oyster","Northern America"
163,2012,0.87,"Flat oysters nei","Northern America"
163,2012,0.841666667,"Japanese carpet shell","Northern America"
163,2012,0.444010417,"Longfin yellowtail","Northern America"
163,2012,0.477777778,"Marine fishes nei","Northern America"
163,2012,0.811764706,"Northern quahog(=Hard clam)","Northern America"
163,2012,0.366666667,"Northern white shrimp","Northern America"
163,2012,0.811764706,"Olympia oyster","Northern America"
163,2012,0.9,"Pacific cupped oyster","Northern America"
163,2012,0.811764706,"Pacific geoduck","Northern America"
163,2012,0.811764706,"Pacific horse clam","Northern America"
163,2012,0.811764706,"Pacific littleneck clam","Northern America"
163,2012,0.566666667,"Rainbow trout","Northern America"
163,2012,0.366666667,"Red drum","Northern America"
163,2012,0.811764706,"Sand gaper","Northern America"
163,2012,0.43,"Whiteleg shrimp","Northern America"
164,2012,0.444010417,"Cobia","Central America"
164,2012,0.37,"Whiteleg shrimp","Central America"
166,2012,0.888095238,"Cupped oysters nei","Caribbean"
166,2012,0.374509804,"Whiteleg shrimp","Caribbean"
167,2012,0.412820513,"Flathead grey mullet","South America"
167,2012,0.444010417,"Lebranche mullet","South America"
167,2012,0.266666667,"Penaeus shrimps nei","South America"
167,2012,0.444010417,"Whitemouth croaker","South America"
168,2012,0.374509804,"Whiteleg shrimp","South America"
171,2012,0.9,"Cupped oysters nei","South America"
171,2012,0.33,"Groupers nei","South America"
171,2012,0.477777778,"Marine fishes nei","South America"
171,2012,0.533333333,"Marine molluscs nei","South America"
171,2012,0.561111111,"Mullets nei","South America"
171,2012,0.811764706,"Pacific lion's paw","South America"
171,2012,0.833333333,"Scallops nei","South America"
171,2012,0.444010417,"Snooks(=Robalos) nei","South America"
171,2012,0.811764706,"South American rock mussel","South America"
171,2012,0.3,"Whiteleg shrimp","South America"
172,2012,0.83,"Blue mussel","South America"
172,2012,0.9,"Pacific cupped oyster","South America"
173,2012,0.266666667,"Penaeus shrimps nei","South America"
174,2012,0.5,"Atlantic salmon","Northern Europe"
174,2012,0.444010417,"European whitefish","Northern Europe"
174,2012,0.566666667,"Rainbow trout","Northern Europe"
174,2012,0.466666667,"Sea trout","Northern Europe"
175,2012,0.5,"Atlantic salmon","Northern Europe"
175,2012,0.93,"Blue mussel","Northern Europe"
175,2012,0.93,"Brown seaweeds","Northern Europe"
175,2012,0.766666667,"Clams, etc. nei","Northern Europe"
175,2012,0.43,"European eel","Northern Europe"
175,2012,0.444010417,"European flounder","Northern Europe"
175,2012,0.566666667,"Rainbow trout","Northern Europe"
175,2012,0.566666667,"Rainbow trout","Northern Europe"
175,2012,0.466666667,"Sea trout","Northern Europe"
175,2012,0.5,"Turbot","Northern Europe"
176,2012,0.93,"Blue mussel","Western Europe"
176,2012,0.57,"European seabass","Western Europe"
176,2012,0.53,"Pacific cupped oyster","Western Europe"
176,2012,0.566666667,"Rainbow trout","Western Europe"
176,2012,0.5,"Turbot","Western Europe"
177,2012,0.542156863,"Aquatic invertebrates nei","Western Europe"
177,2012,0.93,"Blue mussel","Western Europe"
177,2012,0.9,"Cupped oysters nei","Western Europe"
177,2012,0.83,"European flat oyster","Western Europe"
177,2012,0.444010417,"Soles nei","Western Europe"
177,2012,0.5,"Turbot","Western Europe"
179,2012,0.37,"Atlantic salmon","Western Europe"
179,2012,0.93,"Blue mussel","Western Europe"
179,2012,0.93,"Blue mussel","Western Europe"
179,2012,0.766666667,"Clams, etc. nei","Western Europe"
179,2012,0.766666667,"Clams, etc. nei","Western Europe"
179,2012,0.37,"Coho(=Silver) salmon","Western Europe"
179,2012,0.733333333,"Common edible cockle","Western Europe"
179,2012,0.733333333,"Common edible cockle","Western Europe"
179,2012,0.43,"European eel","Western Europe"
179,2012,0.83,"European flat oyster","Western Europe"
179,2012,0.83,"European flat oyster","Western Europe"
179,2012,0.5,"European seabass","Western Europe"
179,2012,0.5,"European seabass","Western Europe"
179,2012,0.5,"European seabass","Western Europe"
179,2012,0.444010417,"Finfishes nei","Western Europe"
179,2012,0.23,"Gilthead seabream","Western Europe"
179,2012,0.23,"Gilthead seabream","Western Europe"
179,2012,0.811764706,"Great Atlantic scallop","Western Europe"
179,2012,0.866666667,"Grooved carpet shell","Western Europe"
179,2012,0.841666667,"Japanese carpet shell","Western Europe"
179,2012,0.841666667,"Japanese carpet shell","Western Europe"
179,2012,0.43,"Kuruma prawn","Western Europe"
179,2012,0.477777778,"Marine fishes nei","Western Europe"
179,2012,0.533333333,"Marine molluscs nei","Western Europe"
179,2012,0.444010417,"Meagre","Western Europe"
179,2012,0.82,"Mediterranean mussel","Western Europe"
179,2012,0.82,"Mediterranean mussel","Western Europe"
179,2012,0.53,"Pacific cupped oyster","Western Europe"
179,2012,0.53,"Pacific cupped oyster","Western Europe"
179,2012,0.811764706,"Periwinkles nei","Western Europe"
179,2012,0.566666667,"Rainbow trout","Western Europe"
179,2012,0.466666667,"Sea trout","Western Europe"
179,2012,0.83,"Seaweeds nei","Western Europe"
179,2012,0.5,"Turbot","Western Europe"
179,2012,0.83,"Wakame nei","Western Europe"
179,2012,0.444010417,"White seabream","Western Europe"
180,2012,0.17,"Atlantic cod","Northern Europe"
180,2012,0.533333333,"Atlantic halibut","Northern Europe"
180,2012,0.3,"Atlantic salmon","Northern Europe"
180,2012,0.93,"Blue mussel","Northern Europe"
180,2012,0.733333333,"Common edible cockle","Northern Europe"
180,2012,0.87,"Cupped oysters nei","Northern Europe"
180,2012,0.83,"European flat oyster","Northern Europe"
180,2012,0.5,"European seabass","Northern Europe"
180,2012,0.811764706,"Great Atlantic scallop","Northern Europe"
180,2012,0.866666667,"Grooved carpet shell","Northern Europe"
180,2012,0.841666667,"Japanese carpet shell","Northern Europe"
180,2012,0.811764706,"Northern quahog(=Hard clam)","Northern Europe"
180,2012,0.83,"Pacific cupped oyster","Northern Europe"
180,2012,0.811764706,"Queen scallop","Northern Europe"
180,2012,0.566666667,"Rainbow trout","Northern Europe"
180,2012,0.566666667,"Rainbow trout","Northern Europe"
180,2012,0.466666667,"Sea trout","Northern Europe"
180,2012,0.5,"Turbot","Northern Europe"
181,2012,0.55,"Abalones nei","Northern Europe"
181,2012,0.43,"Atlantic salmon","Northern Europe"
181,2012,0.83,"Babberlocks","Northern Europe"
181,2012,0.93,"Blue mussel","Northern Europe"
181,2012,0.83,"European flat oyster","Northern Europe"
181,2012,0.811764706,"Great Atlantic scallop","Northern Europe"
181,2012,0.841666667,"Japanese carpet shell","Northern Europe"
181,2012,0.83,"Pacific cupped oyster","Northern Europe"
181,2012,0.566666667,"Rainbow trout","Northern Europe"
181,2012,0.5,"Sea urchins nei","Northern Europe"
181,2012,0.5,"Turbot","Northern Europe"
182,2012,0.316666667,"Atlantic bluefin tuna","Southern Europe"
182,2012,0.17,"Atlantic salmon","Southern Europe"
182,2012,0.811764706,"Banded carpet shell","Southern Europe"
182,2012,0.444010417,"Blackspot(=red) seabream","Southern Europe"
182,2012,0.366666667,"Caramote prawn","Southern Europe"
182,2012,0.766666667,"Clams, etc. nei","Southern Europe"
182,2012,0.444010417,"Common dentex","Southern Europe"
182,2012,0.733333333,"Common edible cockle","Southern Europe"
182,2012,0.733333333,"Common edible cockle","Southern Europe"
182,2012,0.733333333,"Common edible cockle","Southern Europe"
182,2012,0.366666667,"Common prawn","Southern Europe"
182,2012,0.533333333,"Common sole","Southern Europe"
182,2012,0.533333333,"Common sole","Southern Europe"
182,2012,0.9,"Cupped oysters nei","Southern Europe"
182,2012,0.9,"Cupped oysters nei","Southern Europe"
182,2012,0.43,"European eel","Southern Europe"
182,2012,0.43,"European eel","Southern Europe"
182,2012,0.83,"European flat oyster","Southern Europe"
182,2012,0.83,"European flat oyster","Southern Europe"
182,2012,0.83,"European flat oyster","Southern Europe"
182,2012,0.43,"European seabass","Southern Europe"
182,2012,0.43,"European seabass","Southern Europe"
182,2012,0.43,"European seabass","Southern Europe"
182,2012,0.43,"European seabass","Southern Europe"
182,2012,0.811764706,"Gastropods nei","Southern Europe"
182,2012,0.17,"Gilthead seabream","Southern Europe"
182,2012,0.17,"Gilthead seabream","Southern Europe"
182,2012,0.17,"Gilthead seabream","Southern Europe"
182,2012,0.17,"Gilthead seabream","Southern Europe"
182,2012,0.811764706,"Great Atlantic scallop","Southern Europe"
182,2012,0.444010417,"Greater amberjack","Southern Europe"
182,2012,0.416666667,"Green crab","Southern Europe"
182,2012,0.866666667,"Grooved carpet shell","Southern Europe"
182,2012,0.866666667,"Grooved carpet shell","Southern Europe"
182,2012,0.866666667,"Grooved carpet shell","Southern Europe"
182,2012,0.444010417,"Groundfishes nei","Southern Europe"
182,2012,0.841666667,"Japanese carpet shell","Southern Europe"
182,2012,0.841666667,"Japanese carpet shell","Southern Europe"
182,2012,0.841666667,"Japanese carpet shell","Southern Europe"
182,2012,0.5,"Kuruma prawn","Southern Europe"
182,2012,0.5,"Kuruma prawn","Southern Europe"
182,2012,0.477777778,"Marine fishes nei","Southern Europe"
182,2012,0.533333333,"Marine molluscs nei","Southern Europe"
182,2012,0.533333333,"Marine molluscs nei","Southern Europe"
182,2012,0.444010417,"Meagre","Southern Europe"
182,2012,0.444010417,"Meagre","Southern Europe"
182,2012,0.444010417,"Meagre","Southern Europe"
182,2012,0.444010417,"Meagre","Southern Europe"
182,2012,0.561111111,"Mullets nei","Southern Europe"
182,2012,0.561111111,"Mullets nei","Southern Europe"
182,2012,0.533333333,"Octopuses nei","Southern Europe"
182,2012,0.83,"Pacific cupped oyster","Southern Europe"
182,2012,0.83,"Pacific cupped oyster","Southern Europe"
